# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  134       5.158833851834e-10       1.496833323872e-13      -5.715248351829e-12       7.366969366541e-16       4.545591956068e-12       7.798795993653e-13      -4.982287886690e-15 
  135       5.205308746548e-10       1.500645461196e-13      -5.765163554840e-12       7.483921654089e-16       4.451332127416e-12       7.677331813282e-13      -4.917889087197e-15 
  136       5.251736613310e-10       1.503803113868e-13      -5.812705009688e-12       7.602045024417e-16       4.359693993597e-12       7.558585330952e-13      -4.854459121684e-15 
  137       5.298105362327e-10       1.506304240304e-13      -5.857810200624e-12       7.721347659291e-16       4.270609653260e-12       7.442491208644e-13      -4.791819350455e-15 
  138       5.344402225781e-10       1.508147556852e-13      -5.900417418087e-12       7.841837796296e-16       4.183996958594e-12       7.328967629555e-13      -4.729774598677e-15 
  139       5.390613742196e-10       1.509332554685e-13      -5.940465796151e-12       7.963523728110e-16       4.099759176471e-12       7.217915895687e-13      -4.668112803979e-15 
  140       5.436725740805e-10       1.509859516695e-13      -5.977895349958e-12       8.086413801770e-16       4.017784649596e-12       7.109220025436e-13      -4.606604664054e-15 
  141       5.482723325921e-10       1.509729534385e-13      -6.012647013163e-12       8.210516417945e-16       3.937946457645e-12       7.002746351188e-13      -4.545003284266e-15 
  142       5.528590861302e-10       1.508944524757e-13      -6.044662675370e-12       8.335840030203e-16       3.860102078419e-12       6.898343116905e-13      -4.483043825248e-15 
  143       5.574311954522e-10       1.507507247212e-13      -6.073885219575e-12       8.462393144283e-16       3.784093048985e-12       6.795840075720e-13      -4.420443150507e-15 
  144       5.619870757418e-10       1.505421440459e-13      -6.100259058662e-12       8.590183828094e-16       3.709778181066e-12       6.695086477601e-13      -4.356964109182e-15 
  145       5.665256044920e-10       1.502692212816e-13      -6.123731725483e-12       8.719218188816e-16       3.637137613169e-12       6.596070102737e-13      -4.292616270821e-15 
  146       5.710457510497e-10       1.499325722679e-13      -6.144252511441e-12       8.849501743578e-16       3.566178420210e-12       6.498809252923e-13      -4.227474402599e-15 
  147       5.755464478188e-10       1.495329079382e-13      -6.161772021459e-12       8.981039891728e-16       3.496901835683e-12       6.403315235063e-13      -4.161615630085e-15 
  148       5.800265894535e-10       1.490710360780e-13      -6.176242214285e-12       9.113837911296e-16       3.429303105640e-12       6.309592179394e-13      -4.095119456303e-15 
  149       5.844850320513e-10       1.485478630827e-13      -6.187616442801e-12       9.247900955450e-16       3.363371342683e-12       6.217636857711e-13      -4.028067780806e-15 
  150       5.889205923466e-10       1.479643957163e-13      -6.195849494334e-12       9.383234048951e-16       3.299089379947e-12       6.127438501590e-13      -3.960544918740e-15 
  151       5.933320469034e-10       1.473217428693e-13      -6.200897630957e-12       9.519842084616e-16       3.236433625089e-12       6.038978620608e-13      -3.892637619920e-15 
  152       5.977181313090e-10       1.466211173171e-13      -6.202718629806e-12       9.657729819771e-16       3.175373914268e-12       5.952230820574e-13      -3.824435087891e-15 
